time,Boiler 1 MBtu,Boiler 2 MBtu,Total Boiler NG Consumption (MBtu),Pump 4a kW (Correlated),Pump 4b kW (Correlated),Heating System kW,AHU 19 Total kW (Correlated),HRU Total kW (Correlated),Pump 1a kW (Formula Based),Pump 1b kW (Formula Based),Pump 2a kW (Correlated),Pump 2b kW (Correlated),Pump 3a kW (Formula Based),Pump 3b kW (Formula Based),Tower Fan 1 kW (Correlated),Tower Fan 2 kW (Correlated),Chiller kW,Total CHW kW
2024-09-26 08:00:00-04:00,248.68640850417614,0.0,248.68640850417614,0.0458391928250984,6.0011156161449835,6.0469548089700815,7.9664972125926825,18.982799774084945,0.0,21.56040185486111,0.13402556,7.355838267244582,0.0,22.37099616,0.11501456317801997,0.10188993586925323,286.73333231608075,338.3714986572337
2024-09-26 09:00:00-04:00,0.0,0.0,0.0,0.0458391928250984,4.693995832144144,4.739835024969242,7.982893317740616,19.129988153670432,0.0,21.874561410049232,0.13402556,7.02354578482117,0.0,22.37099616,0.059418062404072367,0.06648304968619077,395.7333323160807,447.2623623430414
2024-09-26 10:00:00-04:00,46.628701594533034,0.0,46.628701594533034,0.0458391928250984,4.970003102446545,5.015842295271643,7.969660919452486,19.30646256242538,0.0,22.06307634428119,0.13402556,7.404050311846142,0.0,22.37099616,0.0985951079596964,0.11031836441793132,339.8333333333333,392.01439518183827
2024-09-26 11:00:00-04:00,62.17160212604404,0.0,62.17160212604404,0.0458391928250984,5.3200263762244635,5.365865569049562,7.981180146653045,19.26070409472523,0.0,22.16680562821848,0.13402556,7.399130074245183,0.0,22.37099616,0.13407804011540242,0.15002032449662045,483.1666666666667,535.5217224537423
2024-09-26 12:00:00-04:00,0.0,0.0,0.0,0.0458391928250984,4.929331504686005,4.975170697511103,8.080282507009835,19.3114991575645,0.0,22.221942832129514,0.13402556,7.368959253901883,0.0,22.37099616,0.14004010119645346,0.1566912926676804,502.66666666666663,555.0593218665622
2024-09-26 13:00:00-04:00,62.17160212604404,0.0,62.17160212604404,0.0458391928250984,5.471737420349124,5.517576613174222,8.330736544986323,19.259302999952183,0.0,22.221992405292895,0.13402556,7.455532281772183,0.0,22.37099616,0.19610616164803482,0.21942377723378748,455.90000406901044,508.4980804149573
2024-09-26 14:00:00-04:00,62.17160212604404,0.0,62.17160212604404,0.0458391928250984,5.134446754182261,5.180285947007359,8.340805355158011,19.361979925149285,0.0,22.30165138678855,0.13402556,7.388007405989897,0.0,22.37099616,0.1998114583218525,0.2235696448858201,505.3000030517578,557.9180646677439
2024-09-26 15:00:00-04:00,0.0,0.0,0.0,0.0458391928250984,5.065380456400624,5.111219649225722,8.36104029286018,19.607384404299907,0.0,22.270997500724985,0.13402556,7.345357629864138,0.0,22.37099616,0.16635958451281596,0.18614024213252645,512.4666646321615,564.9405413093959
2024-09-26 16:00:00-04:00,46.62870159453303,0.0,46.62870159453303,0.0458391928250984,5.493765760344385,5.539604953169483,8.36104029286018,19.21971317143682,0.0,22.27093577093816,0.13402556,7.703809026011014,0.0,22.37099616,0.5182894949673564,0.5799156830698649,511.83333333333337,565.4113050283197
2024-09-26 17:00:00-04:00,62.17160212604404,0.0,62.17160212604404,0.0458391928250984,4.982923170813724,5.028762363638822,8.340471251882631,19.148820829799494,0.0,22.283324523750533,0.13402556,7.360554674473436,0.0,22.37099616,0.18042439243963812,0.20187739824957882,558.7666676839193,611.2978703928325
2024-09-26 18:00:00-04:00,0.0,0.0,0.0,0.0458391928250984,4.674966326448471,4.720805519273569,8.0495154037108,19.520122859520015,0.0,22.28935989591412,0.13402556,7.398445483952065,0.0,22.37099616,0.3372558525292675,0.35055638651489773,510.1666717529297,563.04731109184
2024-09-26 19:00:00-04:00,31.08580106302202,0.0,31.08580106302202,0.0458391928250984,5.694687021705519,5.740526214530617,8.004451328777145,19.546936528255976,0.0,22.234197877266844,0.13402556,7.316868830475006,0.0,22.37099616,0.1837070816729771,0.20555040915862258,447.23333740234375,499.6786833209172
2024-09-26 20:00:00-04:00,15.54290053151101,0.0,15.54290053151101,0.0458391928250984,4.896807230470932,4.94264642329603,7.997815314245697,19.32734883679849,0.0,22.30170006335365,0.13402556,7.487606813588882,0.0,22.37099616,0.33319364670698587,0.372811378777397,461.000005086263,514.0003387086899
2024-09-26 21:00:00-04:00,0.0,0.0,0.0,0.0458391928250984,1.6074857985403737,1.653324991365472,7.807790557983026,1.511349455585745,0.0,18.565275255835648,0.13402556,6.042716853490156,0.0,20.50674648,0.0,0.0,124.06666580835979,169.31542995768558
2024-09-26 22:00:00-04:00,0.0,0.0,0.0,0.0458391928250984,0.284156368,0.3299955608250984,7.768817373999303,0.1062885974714864,0.0,0.0,0.13402556,0.034288804,0.0,0.0,0.0,0.0,0.0,0.168314364
2024-09-26 23:00:00-04:00,0.0,0.0,0.0,0.0458391928250984,0.284156368,0.3299955608250984,4.575155493285446,0.1062885974714864,0.0,0.0,0.13402556,0.034288804,0.0,0.0,0.0,0.0,0.0,0.168314364
2024-09-27 00:00:00-04:00,0.0,0.0,0.0,0.0458391928250984,0.284156368,0.3299955608250984,0.1062885974714864,0.1062885974714864,0.0,0.0,0.13402556,0.034288804,0.0,0.0,0.0,0.0,0.0,0.168314364
2024-09-27 01:00:00-04:00,0.0,0.0,0.0,0.0458391928250984,0.284156368,0.3299955608250984,0.1062885974714864,0.1062885974714864,0.0,0.0,0.13402556,0.034288804,0.0,0.0,0.0,0.0,0.0,0.168314364
2024-09-27 02:00:00-04:00,0.0,0.0,0.0,0.0458391928250984,0.284156368,0.3299955608250984,0.1062885974714864,0.1062885974714864,0.0,0.0,0.13402556,0.034288804,0.0,0.0,0.0,0.0,0.0,0.168314364
2024-09-27 03:00:00-04:00,0.0,0.0,0.0,0.0458391928250984,0.284156368,0.3299955608250984,0.1062885974714864,0.1062885974714864,0.0,0.0,0.13402556,0.034288804,0.0,0.0,0.0,0.0,0.0,0.168314364
2024-09-27 04:00:00-04:00,0.0,0.0,0.0,0.0458391928250984,0.284156368,0.3299955608250984,0.1062885974714864,0.1062885974714864,0.0,0.0,0.13402556,0.034288804,0.0,0.0,0.0,0.0,0.0,0.168314364
2024-09-27 05:00:00-04:00,0.0,0.0,0.0,0.0458391928250984,3.970856738244424,4.016695931069522,0.1062885974714864,0.1062885974714864,0.0,0.0,0.13402556,0.034288804,0.0,0.0,0.0,0.0,0.0,0.168314364
2024-09-27 06:00:00-04:00,0.0,0.0,0.0,0.0458391928250984,3.731528803301047,3.777367996126146,0.1062885974714864,0.1062885974714864,0.0,0.0,0.13402556,0.034288804,0.0,0.0,0.0,0.0,0.0,0.168314364
2024-09-27 07:00:00-04:00,2409.1495823842065,1401.3468013468014,3810.496383731008,0.0458391928250984,5.444915433763566,5.490754626588664,7.122528276352982,17.62896449744438,0.0,19.33905853371118,0.13402556,7.267000795275971,0.0,20.50674648,0.2870682469037449,0.29440132282833964,505.7666646639506,553.5949656026698
2024-09-27 08:00:00-04:00,217.60060744115415,124.56416011971568,342.16476756086985,0.0458391928250984,5.747465461103705,5.793304653928802,7.928630777357842,19.20241657691893,0.0,21.78382352318932,0.13402556,7.396880220000938,0.0,22.37099616,0.0718566472848359,0.08040061991980084,288.5,340.3379827303949
2024-09-27 09:00:00-04:00,0.0,0.0,0.0,0.0458391928250984,4.641126754380364,4.686965947205463,7.943244996164203,19.40830134047938,0.0,22.093511597755892,0.13402556,7.267202779755263,0.0,22.37099616,0.04790443152322393,0.053600413279867226,395.03333028157556,447.0005712238898
2024-09-27 10:00:00-04:00,0.0,389.2630003741115,389.2630003741115,0.0458391928250984,5.752035811734603,5.797875004559701,7.943244996164203,19.432921444969708,0.0,22.240330988724494,0.13402556,7.155969578049044,0.0,22.37099616,0.0961093905893387,0.10753708773617954,339.9000040690104,392.0049728341095
2024-09-27 11:00:00-04:00,0.0,2973.969322858212,2973.969322858212,0.0458391928250984,5.666858034154381,5.712697226979479,7.95479483524833,19.1928032927836,0.0,22.30167527275064,0.13402556,7.203332416905327,0.0,22.37099616,0.09580886304644785,0.10720082655973445,393.500005086263,445.7130441855252
2024-09-27 12:00:00-04:00,0.0,3923.7710437710434,3923.7710437710434,0.0458391928250984,5.835061416895881,5.880900609720979,7.968006869666469,19.245643129136873,0.0,27.656869427122523,0.13402556,6.12390998675243,0.0,22.37099616,0.11935297644765797,0.13354440623463615,445.1666717529297,501.70537026948693
